location,year,daly,pop65.x,Lit15.x,popm.x,Year,World.Bank.s.income.classification,measure.y,number,pop65.y,Lit15.y,popm.y,population,hdi
namibia,2003,1294.005219,3.13959043,NA,48.45112703,2019,Upper-middle-income countries,Deaths,62.34613861,3.13959043,NA,48.45112703,1915425,0.547
namibia,2004,1308.794451,3.161510061,NA,48.45896115,2019,Upper-middle-income countries,Deaths,63.29538988,3.161510061,NA,48.45896115,1939406,0.551
namibia,2005,1317.872415,3.190565831,NA,48.46074488,2019,Upper-middle-income countries,Deaths,63.88526131,3.190565831,NA,48.46074488,1962865,0.553
namibia,2006,1330.226606,3.226132839,NA,48.45662699,2019,Upper-middle-income countries,Deaths,64.7201025,3.226132839,NA,48.45662699,1986558,0.559
namibia,2007,1365.519291,3.267351614,76.48658752,48.44508454,2019,Upper-middle-income countries,Deaths,66.57343104,3.267351614,76.48658752,48.44508454,2011492,0.567
namibia,2008,1419.944651,3.313283967,NA,48.42903198,2019,Upper-middle-income countries,Deaths,69.39134127,3.313283967,NA,48.42903198,2038552,0.574
namibia,2009,1488.084289,3.362824327,NA,48.41122887,2019,Upper-middle-income countries,Deaths,72.93858606,3.362824327,NA,48.41122887,2067919,0.579
namibia,2010,1558.878091,3.415972358,NA,48.39699115,2019,Upper-middle-income countries,Deaths,76.61694744,3.415972358,NA,48.39699115,2099271,0.584
namibia,2011,1609.53258,3.471467151,88.27462769,48.38440399,2019,Upper-middle-income countries,Deaths,79.14252487,3.471467151,88.27462769,48.38440399,2132340,0.59
namibia,2012,1675.685707,3.526923095,NA,48.3690201,2019,Upper-middle-income countries,Deaths,82.57110282,3.526923095,NA,48.3690201,2167470,0.599
namibia,2013,1754.595129,3.58102254,NA,48.35296733,2019,Upper-middle-income countries,Deaths,86.64675063,3.58102254,NA,48.35296733,2204510,0.61
namibia,2014,1837.632654,3.638607384,NA,48.34023703,2019,Upper-middle-income countries,Deaths,91.03549702,3.638607384,NA,48.34023703,2243001,0.619
namibia,2015,1905.301125,3.702319705,NA,48.33031352,2019,Upper-middle-income countries,Deaths,94.56505824,3.702319705,NA,48.33031352,2282704,0.627
namibia,2016,1930.914226,3.768283928,NA,48.31971221,2019,Upper-middle-income countries,Deaths,95.97783078,3.768283928,NA,48.31971221,2323352,0.631
namibia,2017,1928.84332,3.83557687,NA,48.30812329,2019,Upper-middle-income countries,Deaths,96.04317642,3.83557687,NA,48.30812329,2364534,0.634
namibia,2018,1923.120171,3.904591653,NA,48.29644841,2019,Upper-middle-income countries,Deaths,95.86322229,3.904591653,NA,48.29644841,2405680,0.635
namibia,2019,1941.05458,3.975873896,NA,48.28565169,2019,Upper-middle-income countries,Deaths,96.84152926,3.975873896,NA,48.28565169,2446644,0.638
nauru,1990,1.61576498,2.15681167,NA,52.2921442,2019,High-income countries,Deaths,0.056846657,2.15681167,NA,52.2921442,9598,NA
nauru,1991,1.828857503,1.807715613,NA,51.79761664,2019,High-income countries,Deaths,0.064919909,1.807715613,NA,51.79761664,9902,NA
nauru,1992,2.048382923,1.59451054,NA,51.46608747,2019,High-income countries,Deaths,0.073323591,1.59451054,NA,51.46608747,10129,NA
nauru,1993,2.246798396,1.598943817,NA,51.41795423,2019,High-income countries,Deaths,0.081049999,1.598943817,NA,51.41795423,10226,NA
nauru,1994,2.462386682,1.669262215,NA,51.45999611,2019,High-income countries,Deaths,0.089489019,1.669262215,NA,51.45999611,10274,NA
nauru,1995,2.678414318,1.749793999,NA,51.46374564,2019,High-income countries,Deaths,0.097985152,1.749793999,NA,51.46374564,10316,NA
nauru,1996,2.892785401,1.812382195,NA,51.51280812,2019,High-income countries,Deaths,0.10645717,1.812382195,NA,51.51280812,10345,NA
nauru,1997,3.11801328,1.819059107,NA,51.5391296,2019,High-income countries,Deaths,0.115275988,1.819059107,NA,51.5391296,10363,NA
nauru,1998,3.309943601,1.749144702,NA,51.5370531,2019,High-income countries,Deaths,0.12280776,1.749144702,NA,51.5370531,10377,NA
nauru,1999,3.446287963,1.661369546,NA,51.55542714,2019,High-income countries,Deaths,0.128196265,1.661369546,NA,51.55542714,10383,NA
nauru,2000,3.497173927,1.575675806,NA,51.59487328,2019,High-income countries,Deaths,0.130338493,1.575675806,NA,51.59487328,10377,NA
nauru,2001,3.500740477,1.461931873,NA,51.62597703,2019,High-income countries,Deaths,0.130551318,1.461931873,NA,51.62597703,10363,NA
nauru,2002,3.414090333,1.371781867,NA,51.58921843,2019,High-income countries,Deaths,0.127386896,1.371781867,NA,51.58921843,10351,NA
nauru,2003,3.301929457,1.363109049,NA,51.50812065,2019,High-income countries,Deaths,0.123213797,1.363109049,NA,51.50812065,10344,NA
nauru,2004,3.181803431,1.427258213,NA,51.43686502,2019,High-income countries,Deaths,0.118758321,1.427258213,NA,51.43686502,10335,NA
nauru,2005,3.064707618,1.487763509,NA,51.3471603,2019,High-income countries,Deaths,0.114426483,1.487763509,NA,51.3471603,10318,0.527
nauru,2006,2.954997809,1.520229249,NA,51.21429959,2019,High-income countries,Deaths,0.110332921,1.520229249,NA,51.21429959,10294,0.499
nauru,2007,2.849476018,1.514634978,NA,51.11522353,2019,High-income countries,Deaths,0.106405774,1.514634978,NA,51.11522353,10267,0.506
nauru,2008,2.7419146,1.469296105,NA,51.02997169,2019,High-income countries,Deaths,0.102344792,1.469296105,NA,51.02997169,10243,0.547
nauru,2009,2.639689631,1.402257292,NA,50.98211668,2019,High-income countries,Deaths,0.098440299,1.402257292,NA,50.98211668,10233,0.545
nauru,2010,2.547927612,1.352473024,NA,50.98134948,2019,High-income countries,Deaths,0.094890956,1.352473024,NA,50.98134948,10241,0.559
nauru,2011,2.464352389,1.312846446,NA,51.03568997,2019,High-income countries,Deaths,0.091604267,1.312846446,NA,51.03568997,10283,0.572
nauru,2012,2.377577159,1.330971418,NA,51.06281118,2019,High-income countries,Deaths,0.088225946,1.330971418,NA,51.06281118,10444,0.586
nauru,2013,2.286015206,1.430775705,NA,51.02861418,2019,High-income countries,Deaths,0.084609366,1.430775705,NA,51.02861418,10694,0.597
nauru,2014,2.203620466,1.517436812,NA,51.00548446,2019,High-income countries,Deaths,0.081346656,1.517436812,NA,51.00548446,10940,0.618
nauru,2015,2.148829148,1.60922623,NA,51.0147519,2019,High-income countries,Deaths,0.0790964,1.60922623,NA,51.0147519,11185,0.642
nauru,2016,2.11202987,1.726926944,NA,51.00113666,2019,High-income countries,Deaths,0.077504227,1.726926944,NA,51.00113666,11437,0.655
nauru,2017,2.090183601,1.818959983,NA,50.95873994,2019,High-income countries,Deaths,0.076542444,1.818959983,NA,50.95873994,11682,0.664
nauru,2018,2.075212247,1.87856424,NA,50.94766857,2019,High-income countries,Deaths,0.075917402,1.87856424,NA,50.94766857,11924,0.668
nauru,2019,2.066004314,1.9783209,NA,50.91493571,2019,High-income countries,Deaths,0.075553972,1.9783209,NA,50.91493571,12132,0.68
nepal,1990,5842.49016,3.568169294,NA,50.81739737,2019,Lower-middle-income countries,Deaths,264.7059677,3.568169294,NA,50.81739737,19616530,0.395
nepal,1991,6014.308061,3.577643557,32.97558975,50.83689508,2019,Lower-middle-income countries,Deaths,272.7982001,3.577643557,32.97558975,50.83689508,20130779,0.403
nepal,1992,6156.134865,3.586234327,NA,50.85163447,2019,Lower-middle-income countries,Deaths,279.4849506,3.586234327,NA,50.85163447,20702133,0.411
nepal,1993,6411.539199,3.595180765,NA,50.84946373,2019,Lower-middle-income countries,Deaths,291.4860519,3.595180765,NA,50.84946373,21267359,0.416
nepal,1994,6592.257434,3.606726225,NA,50.83533186,2019,Lower-middle-income countries,Deaths,300.1574249,3.606726225,NA,50.83533186,21794751,0.423
nepal,1995,6758.136182,3.621386864,NA,50.80455461,2019,Lower-middle-income countries,Deaths,308.3001725,3.621386864,NA,50.80455461,22305571,0.428
nepal,1996,6886.19764,3.640834044,NA,50.75236452,2019,Lower-middle-income countries,Deaths,314.7760793,3.640834044,NA,50.75236452,22783969,0.437
nepal,1997,7087.670832,3.664728374,NA,50.69587336,2019,Lower-middle-income countries,Deaths,324.8432497,3.664728374,NA,50.69587336,23249417,0.444
nepal,1998,7295.209547,3.693593153,NA,50.63224033,2019,Lower-middle-income countries,Deaths,335.4449962,3.693593153,NA,50.63224033,23703328,0.449
nepal,1999,7473.769378,3.726743358,NA,50.56077795,2019,Lower-middle-income countries,Deaths,345.0398889,3.726743358,NA,50.56077795,24143157,0.455
nepal,2000,7635.484388,3.763653499,NA,50.48005863,2019,Lower-middle-income countries,Deaths,353.9251879,3.763653499,NA,50.48005863,24559500,0.461
nepal,2001,7699.782044,3.804651305,48.60897064,50.39254777,2019,Lower-middle-income countries,Deaths,358.4004394,3.804651305,48.60897064,50.39254777,24956071,0.462
nepal,2002,7801.382484,3.857185118,NA,50.28472088,2019,Lower-middle-income countries,Deaths,364.659962,3.857185118,NA,50.28472088,25332178,0.469
nepal,2003,7954.294719,3.921524385,NA,50.15145092,2019,Lower-middle-income countries,Deaths,373.6916602,3.921524385,NA,50.15145092,25682908,0.476
nepal,2004,8154.782757,3.9918797,NA,50.0018401,2019,Lower-middle-income countries,Deaths,385.0814944,3.9918797,NA,50.0018401,26003965,0.484
nepal,2005,8381.770425,4.082699292,NA,49.83320595,2019,Lower-middle-income countries,Deaths,397.7787907,4.082699292,NA,49.83320595,26285110,0.492
nepal,2006,8559.150776,4.198394425,NA,49.64570835,2019,Lower-middle-income countries,Deaths,408.1692692,4.198394425,NA,49.64570835,26518971,0.503
nepal,2007,8654.386364,4.326882637,NA,49.44500855,2019,Lower-middle-income countries,Deaths,414.4593268,4.326882637,NA,49.44500855,26713655,0.508
nepal,2008,8659.062109,4.461402961,NA,49.23861144,2019,Lower-middle-income countries,Deaths,416.4775228,4.461402961,NA,49.23861144,26881544,0.518
nepal,2009,8707.722703,4.596776232,NA,49.02763505,2019,Lower-middle-income countries,Deaths,420.7674831,4.596776232,NA,49.02763505,27026941,0.53
nepal,2010,8904.572523,4.727908458,NA,48.81927468,2019,Lower-middle-income countries,Deaths,432.2544249,4.727908458,NA,48.81927468,27161567,0.543
nepal,2011,9898.829789,4.863761071,59.62725067,48.59481445,2019,Lower-middle-income countries,Deaths,483.3286962,4.863761071,59.62725067,48.59481445,27266399,0.552
nepal,2012,11730.90034,5.017744884,NA,48.34145814,2019,Lower-middle-income countries,Deaths,575.6287337,5.017744884,NA,48.34145814,27330694,0.557
nepal,2013,13985.96674,5.190640196,NA,48.07941697,2019,Lower-middle-income countries,Deaths,690.2688713,5.190640196,NA,48.07941697,27381555,0.563
nepal,2014,15849.21925,5.359053672,NA,47.84405464,2019,Lower-middle-income countries,Deaths,785.5920058,5.359053672,NA,47.84405464,27462106,0.567
nepal,2015,17079.28973,5.504837312,NA,47.67363658,2019,Lower-middle-income countries,Deaths,850.3459023,5.504837312,NA,47.67363658,27610325,0.568
nepal,2016,17351.73929,5.633328028,NA,47.59118295,2019,Lower-middle-income countries,Deaths,866.3344761,5.633328028,NA,47.59118295,27861186,0.574
nepal,2017,17808.59579,5.750305264,NA,47.56624337,2019,Lower-middle-income countries,Deaths,892.5333159,5.750305264,NA,47.56624337,28183426,0.581
nepal,2018,18025.57205,5.86275085,NA,47.54730044,2019,Lower-middle-income countries,Deaths,905.7997819,5.86275085,NA,47.54730044,28506712,0.588
nepal,2019,18116.23764,5.972242326,NA,47.53042539,2019,Lower-middle-income countries,Deaths,913.2297953,5.972242326,NA,47.53042539,28832496,0.598
netherlands,1990,26675.0284,12.84160618,NA,49.41542561,2019,High-income countries,Deaths,1618.393428,12.84160618,NA,49.41542561,14951510,0.847
netherlands,1991,26875.6401,12.9310048,NA,49.41249788,2019,High-income countries,Deaths,1635.1566,12.9310048,NA,49.41249788,15069798,0.852
netherlands,1992,26892.18217,13.01135889,NA,49.4123467,2019,High-income countries,Deaths,1645.232081,13.01135889,NA,49.4123467,15184166,0.853
netherlands,1993,26823.4303,13.07980297,NA,49.41400239,2019,High-income countries,Deaths,1647.691068,13.07980297,NA,49.41400239,15290368,0.855
netherlands,1994,26377.70954,13.14900047,NA,49.4186317,2019,High-income countries,Deaths,1615.052489,13.14900047,NA,49.4186317,15382838,0.88
netherlands,1995,25818.98476,13.23907158,NA,49.42510579,2019,High-income countries,Deaths,1577.281797,13.23907158,NA,49.42510579,15459006,0.878
netherlands,1996,25463.68802,13.32654079,NA,49.43087595,2019,High-income countries,Deaths,1555.938016,13.32654079,NA,49.43087595,15530498,0.882
netherlands,1997,25098.05404,13.40940332,NA,49.43833632,2019,High-income countries,Deaths,1540.963974,13.40940332,NA,49.43833632,15610650,0.883
netherlands,1998,24518.23326,13.48391005,NA,49.44649083,2019,High-income countries,Deaths,1509.906668,13.48391005,NA,49.44649083,15707209,0.884
netherlands,1999,24239.66693,13.54146294,NA,49.45566121,2019,High-income countries,Deaths,1504.207188,13.54146294,NA,49.45566121,15812088,0.886
netherlands,2000,23223.13073,13.60184689,NA,49.46494259,2019,High-income countries,Deaths,1439.956082,13.60184689,NA,49.46494259,15925513,0.892
netherlands,2001,22493.25969,13.67309642,NA,49.47234438,2019,High-income countries,Deaths,1398.148583,13.67309642,NA,49.47234438,16046180,0.893
netherlands,2002,21957.45501,13.75151293,NA,49.47972354,2019,High-income countries,Deaths,1372.02933,13.75151293,NA,49.47972354,16148929,0.89
netherlands,2003,20356.05882,13.8542834,NA,49.4850219,2019,High-income countries,Deaths,1268.48885,13.8542834,NA,49.4850219,16225302,0.893
netherlands,2004,18803.19508,14.00574851,NA,49.48647617,2019,High-income countries,Deaths,1164.729775,14.00574851,NA,49.48647617,16281779,0.896
netherlands,2005,17474.51238,14.19387522,NA,49.48593427,2019,High-income countries,Deaths,1075.159311,14.19387522,NA,49.48593427,16319868,0.899
netherlands,2006,16513.5607,14.38444789,NA,49.48654809,2019,High-income countries,Deaths,1010.727901,14.38444789,NA,49.48654809,16346101,0.905
netherlands,2007,15579.46578,14.58649006,NA,49.48649986,2019,High-income countries,Deaths,947.1726796,14.58649006,NA,49.48649986,16381696,0.911
netherlands,2008,14975.11659,14.84240409,NA,49.4891126,2019,High-income countries,Deaths,915.084397,14.84240409,NA,49.4891126,16445593,0.911
netherlands,2009,14421.43878,15.15075933,NA,49.49466044,2019,High-income countries,Deaths,881.9747676,15.15075933,NA,49.49466044,16530388,0.912
netherlands,2010,14009.84887,15.44729149,NA,49.50052407,2019,High-income countries,Deaths,857.0526827,15.44729149,NA,49.50052407,16615394,0.917
netherlands,2011,13301.49367,15.90422988,NA,49.51243819,2019,High-income countries,Deaths,816.7481787,15.90422988,NA,49.51243819,16693074,0.927
netherlands,2012,12803.56493,16.51101955,NA,49.52854876,2019,High-income countries,Deaths,797.0897201,16.51101955,NA,49.52854876,16754962,0.927
netherlands,2013,12620.40419,17.03264686,NA,49.54523982,2019,High-income countries,Deaths,802.8775295,17.03264686,NA,49.54523982,16804432,0.929
netherlands,2014,11959.35167,17.48831447,NA,49.56322316,2019,High-income countries,Deaths,771.4912247,17.48831447,NA,49.56322316,16865008,0.931
netherlands,2015,11578.81258,17.88825051,NA,49.58369782,2019,High-income countries,Deaths,752.3735464,17.88825051,NA,49.58369782,16939923,0.932
netherlands,2016,11166.3384,18.24688947,NA,49.60565575,2019,High-income countries,Deaths,729.7583608,18.24688947,NA,49.60565575,17030314,0.933
netherlands,2017,10458.83949,18.60664938,NA,49.62847525,2019,High-income countries,Deaths,683.9028044,18.60664938,NA,49.62847525,17131296,0.936
netherlands,2018,9915.596544,18.96561344,NA,49.65046365,2019,High-income countries,Deaths,650.1317494,18.96561344,NA,49.65046365,17231624,0.939
netherlands,2019,9321.408159,19.31906629,NA,49.66960125,2019,High-income countries,Deaths,607.9380587,19.31906629,NA,49.66960125,17344874,0.941
new zealand,1990,925.0220151,11.05160626,NA,49.24090235,2019,High-income countries,Deaths,55.79754968,11.05160626,NA,49.24090235,3329800,0.812
new zealand,1991,905.7198346,11.17793864,NA,49.21548978,2019,High-income countries,Deaths,55.22778484,11.17793864,NA,49.21548978,3495100,0.815
new zealand,1992,888.945195,11.30295642,NA,49.22590199,2019,High-income countries,Deaths,54.91133393,11.30295642,NA,49.22590199,3531700,0.823
new zealand,1993,889.7248917,11.39605209,NA,49.24877062,2019,High-income countries,Deaths,55.62267911,11.39605209,NA,49.24877062,3572200,0.839
new zealand,1994,861.9599232,11.46103424,NA,49.26838429,2019,High-income countries,Deaths,54.24915126,11.46103424,NA,49.26838429,3620000,0.852
new zealand,1995,856.0258573,11.49000529,NA,49.29386893,2019,High-income countries,Deaths,54.26315376,11.49000529,NA,49.29386893,3673400,0.859
new zealand,1996,831.9586015,11.49313087,NA,49.30763584,2019,High-income countries,Deaths,52.95409249,11.49313087,NA,49.30763584,3732000,0.863
new zealand,1997,825.0265247,11.5063832,NA,49.27748757,2019,High-income countries,Deaths,52.86839659,11.5063832,NA,49.27748757,3781300,0.871
new zealand,1998,821.0140705,11.55973527,NA,49.21426104,2019,High-income countries,Deaths,52.88748783,11.55973527,NA,49.21426104,3815000,0.88
new zealand,1999,848.5131275,11.62198397,NA,49.14923566,2019,High-income countries,Deaths,55.27562234,11.62198397,NA,49.14923566,3835100,0.885
new zealand,2000,818.2218713,11.70493813,NA,49.09165801,2019,High-income countries,Deaths,53.79167432,11.70493813,NA,49.09165801,3857700,0.894
new zealand,2001,791.6760145,11.77757436,NA,49.054075,2019,High-income countries,Deaths,52.74960545,11.77757436,NA,49.054075,3880500,0.9
new zealand,2002,766.6635894,11.77391842,NA,49.04558191,2019,High-income countries,Deaths,51.30754978,11.77391842,NA,49.04558191,3948500,0.904
new zealand,2003,709.7431788,11.763904,NA,49.04333173,2019,High-income countries,Deaths,47.66045785,11.763904,NA,49.04333173,4027200,0.908
new zealand,2004,682.5673041,11.82118869,NA,49.02329073,2019,High-income countries,Deaths,46.11152142,11.82118869,NA,49.02329073,4087500,0.912
new zealand,2005,656.852439,11.97399523,NA,48.98812688,2019,High-income countries,Deaths,44.17809147,11.97399523,NA,48.98812688,4133900,0.917
new zealand,2006,661.3298059,12.18378422,NA,48.95341554,2019,High-income countries,Deaths,44.27275815,12.18378422,NA,48.95341554,4184600,0.918
new zealand,2007,676.8754938,12.3797286,NA,48.92767821,2019,High-income countries,Deaths,45.50517035,12.3797286,NA,48.92767821,4223800,0.919
new zealand,2008,693.2578877,12.54603469,NA,48.91596457,2019,High-income countries,Deaths,46.76982072,12.54603469,NA,48.91596457,4259800,0.919
new zealand,2009,698.6796994,12.72573655,NA,48.91298538,2019,High-income countries,Deaths,46.58689547,12.72573655,NA,48.91298538,4302600,0.922
new zealand,2010,702.8997575,12.95369654,NA,48.90652775,2019,High-income countries,Deaths,46.78663865,12.95369654,NA,48.90652775,4350700,0.924
new zealand,2011,733.1307781,13.26421637,NA,48.89688353,2019,High-income countries,Deaths,49.55368671,13.26421637,NA,48.89688353,4384000,0.924
new zealand,2012,709.2498799,13.66485541,NA,48.89415285,2019,High-income countries,Deaths,48.15350189,13.66485541,NA,48.89415285,4408100,0.927
new zealand,2013,658.5883802,14.07125576,NA,48.92190883,2019,High-income countries,Deaths,44.13782114,14.07125576,NA,48.92190883,4442100,0.93
new zealand,2014,658.9611989,14.35970311,NA,48.98120263,2019,High-income countries,Deaths,44.65852962,14.35970311,NA,48.98120263,4516500,0.931
new zealand,2015,656.3168572,14.54512383,NA,49.04646244,2019,High-income countries,Deaths,44.10770842,14.54512383,NA,49.04646244,4609400,0.933
new zealand,2016,689.3742895,14.70806741,NA,49.10870227,2019,High-income countries,Deaths,46.23998211,14.70806741,NA,49.10870227,4714100,0.935
new zealand,2017,794.5028438,14.86170718,NA,49.16597349,2019,High-income countries,Deaths,53.60755666,14.86170718,NA,49.16597349,4813600,0.935
new zealand,2018,878.9101311,15.03747216,NA,49.26256467,2019,High-income countries,Deaths,59.10172108,15.03747216,NA,49.26256467,4900600,0.936
new zealand,2019,927.09131,15.26989934,NA,49.43968926,2019,High-income countries,Deaths,62.23535235,15.26989934,NA,49.43968926,4979200,0.937
nicaragua,1990,532.9326422,2.728616639,NA,49.37904168,2019,Lower-middle-income countries,Deaths,26.84138462,2.728616639,NA,49.37904168,4227820,0.487
nicaragua,1991,571.1454291,2.762398957,NA,49.38318194,2019,Lower-middle-income countries,Deaths,28.85422808,2.762398957,NA,49.38318194,4327289,0.497
nicaragua,1992,543.8933753,2.794221684,NA,49.38902306,2019,Lower-middle-income countries,Deaths,27.54672644,2.794221684,NA,49.38902306,4427172,0.502
nicaragua,1993,557.1845413,2.823929678,NA,49.3942482,2019,Lower-middle-income countries,Deaths,28.48381308,2.823929678,NA,49.3942482,4526689,0.505
nicaragua,1994,551.393743,2.85232614,NA,49.39912567,2019,Lower-middle-income countries,Deaths,28.14585624,2.85232614,NA,49.39912567,4625260,0.511
nicaragua,1995,578.0078928,2.88058122,NA,49.40457597,2019,Lower-middle-income countries,Deaths,29.64095602,2.88058122,NA,49.40457597,4721929,0.52
nicaragua,1996,613.4214568,2.925478943,NA,49.40180463,2019,Lower-middle-income countries,Deaths,31.64782972,2.925478943,NA,49.40180463,4812391,0.53
nicaragua,1997,618.4271677,2.989708357,NA,49.389742,2019,Lower-middle-income countries,Deaths,32.01741159,2.989708357,NA,49.389742,4895962,0.539
nicaragua,1998,639.4167834,3.058154785,NA,49.37974314,2019,Lower-middle-income countries,Deaths,33.15879448,3.058154785,NA,49.37974314,4974552,0.541
nicaragua,1999,687.0982543,3.130719198,NA,49.36871742,2019,Lower-middle-income countries,Deaths,35.78484683,3.130719198,NA,49.36871742,5049878,0.556
nicaragua,2000,710.4968363,3.206858574,NA,49.35314144,2019,Lower-middle-income countries,Deaths,37.24102991,3.206858574,NA,49.35314144,5123222,0.563
nicaragua,2001,767.7193591,3.282519675,76.67713165,49.33607612,2019,Lower-middle-income countries,Deaths,40.56960123,3.282519675,76.67713165,49.33607612,5192764,0.568
nicaragua,2002,830.1693974,3.355130547,NA,49.3178749,2019,Lower-middle-income countries,Deaths,44.43484776,3.355130547,NA,49.3178749,5259006,0.573
nicaragua,2003,887.5839704,3.42501177,NA,49.2988622,2019,Lower-middle-income countries,Deaths,48.2873746,3.42501177,NA,49.2988622,5323062,0.575
nicaragua,2004,917.7992074,3.495389998,NA,49.27950439,2019,Lower-middle-income countries,Deaths,50.17969625,3.495389998,NA,49.27950439,5386223,0.58
nicaragua,2005,966.3216769,3.553087827,78.00298309,49.26965441,2019,Lower-middle-income countries,Deaths,52.94955264,3.553087827,78.00298309,49.26965441,5454678,0.585
nicaragua,2006,906.0038801,3.601858761,NA,49.26926074,2019,Lower-middle-income countries,Deaths,49.46243699,3.601858761,NA,49.26926074,5529811,0.59
nicaragua,2007,947.2086723,3.662099026,NA,49.26910667,2019,Lower-middle-income countries,Deaths,51.82952025,3.662099026,NA,49.26910667,5607453,0.596
nicaragua,2008,973.4841466,3.734793619,NA,49.26907751,2019,Lower-middle-income countries,Deaths,53.18271783,3.734793619,NA,49.26907751,5687744,0.602
nicaragua,2009,969.5973157,3.817419857,NA,49.26906708,2019,Lower-middle-income countries,Deaths,52.781367,3.817419857,NA,49.26906708,5770639,0.603
nicaragua,2010,942.0489986,3.905283599,NA,49.26929741,2019,Lower-middle-income countries,Deaths,50.9946728,3.905283599,NA,49.26929741,5855734,0.611
nicaragua,2011,995.0917867,3.992694722,NA,49.26980037,2019,Lower-middle-income countries,Deaths,53.60172317,3.992694722,NA,49.26980037,5942553,0.619
nicaragua,2012,1053.094054,4.08075008,NA,49.27056265,2019,Lower-middle-income countries,Deaths,56.3994471,4.08075008,NA,49.27056265,6030607,0.625
nicaragua,2013,1110.396402,4.177180397,NA,49.27153556,2019,Lower-middle-income countries,Deaths,59.07053805,4.177180397,NA,49.27153556,6119379,0.631
nicaragua,2014,1142.214727,4.28514101,NA,49.27282403,2019,Lower-middle-income countries,Deaths,59.87694254,4.28514101,NA,49.27282403,6208676,0.638
nicaragua,2015,1126.000094,4.409433655,82.61454773,49.27466398,2019,Lower-middle-income countries,Deaths,58.68844132,4.409433655,82.61454773,49.27466398,6298598,0.644
nicaragua,2016,1167.175962,4.543900796,NA,49.27743306,2019,Lower-middle-income countries,Deaths,60.66600933,4.543900796,NA,49.27743306,6389235,0.65
nicaragua,2017,1072.942644,4.678080802,NA,49.2809078,2019,Lower-middle-income countries,Deaths,55.18667295,4.678080802,NA,49.2809078,6480532,0.656
nicaragua,2018,1045.614308,4.813980637,NA,49.2840409,2019,Lower-middle-income countries,Deaths,53.86431201,4.813980637,NA,49.2840409,6572233,0.658
nicaragua,2019,1042.50223,4.952487453,NA,49.28527096,2019,Lower-middle-income countries,Deaths,54.09268633,4.952487453,NA,49.28527096,6663924,0.661
niger,1990,2439.028527,2.125617866,NA,49.96897492,2019,Low-income countries,Deaths,101.1725796,2.125617866,NA,49.96897492,8370648,0.212
niger,1991,2395.408144,2.142359025,NA,50.02074203,2019,Low-income countries,Deaths,99.65147627,2.142359025,NA,50.02074203,8634640,0.214
niger,1992,2392.333615,2.156164975,NA,50.06688637,2019,Low-income countries,Deaths,99.89056658,2.156164975,NA,50.06688637,8907644,0.218
niger,1993,2414.503859,2.168495688,NA,50.10845116,2019,Low-income countries,Deaths,101.1831778,2.168495688,NA,50.10845116,9193078,0.223
niger,1994,2425.057342,2.180753663,NA,50.14633441,2019,Low-income countries,Deaths,101.9584341,2.180753663,NA,50.14633441,9493324,0.229
niger,1995,2490.163449,2.19244739,NA,50.18459498,2019,Low-income countries,Deaths,105.0925603,2.19244739,NA,50.18459498,9813918,0.235
niger,1996,2540.455095,2.202900373,NA,50.22437085,2019,Low-income countries,Deaths,107.5540655,2.202900373,NA,50.22437085,10149937,0.24
niger,1997,2686.972232,2.212945988,NA,50.26307386,2019,Low-income countries,Deaths,114.0756129,2.212945988,NA,50.26307386,10494201,0.245
niger,1998,2844.491141,2.222720204,NA,50.29912703,2019,Low-income countries,Deaths,121.0957565,2.222720204,NA,50.29912703,10854920,0.253
niger,1999,3010.029187,2.231310872,NA,50.33310424,2019,Low-income countries,Deaths,128.8496719,2.231310872,NA,50.33310424,11231469,0.256
niger,2000,3182.189479,2.238845394,NA,50.36717483,2019,Low-income countries,Deaths,137.2017889,2.238845394,NA,50.36717483,11622665,0.26
niger,2001,3324.271062,2.245871854,14.37604046,50.40139867,2019,Low-income countries,Deaths,143.6014616,2.245871854,14.37604046,50.40139867,12031430,0.266
niger,2002,3438.741917,2.252884885,NA,50.43517381,2019,Low-income countries,Deaths,149.4613855,2.252884885,NA,50.43517381,12456517,0.271
niger,2003,3602.769134,2.260811247,NA,50.4693356,2019,Low-income countries,Deaths,156.7368517,2.260811247,NA,50.4693356,12900790,0.276
niger,2004,3656.015431,2.271464229,NA,50.50005293,2019,Low-income countries,Deaths,159.6146914,2.271464229,NA,50.50005293,13366885,0.286
niger,2005,3793.798793,2.285073537,28.6724205,50.52537957,2019,Low-income countries,Deaths,166.1589298,2.285073537,28.6724205,50.52537957,13855221,0.296
niger,2006,3838.059605,2.30077705,NA,50.54821496,2019,Low-income countries,Deaths,168.9011939,2.30077705,NA,50.54821496,14365168,0.303
niger,2007,3946.587163,2.318978689,NA,50.56863486,2019,Low-income countries,Deaths,173.515483,2.318978689,NA,50.56863486,14897873,0.309
niger,2008,3957.153285,2.339750202,NA,50.58750224,2019,Low-income countries,Deaths,175.2508319,2.339750202,NA,50.58750224,15455175,0.318
niger,2009,4077.364991,2.36195291,NA,50.60611058,2019,Low-income countries,Deaths,181.3077859,2.36195291,NA,50.60611058,16037915,0.325
niger,2010,4217.148107,2.383829182,NA,50.62395694,2019,Low-income countries,Deaths,188.0736253,2.383829182,NA,50.62395694,16647543,0.336
niger,2011,4488.470176,2.402188911,NA,50.64023771,2019,Low-income countries,Deaths,200.9464523,2.402188911,NA,50.64023771,17283112,0.344
